Date,Open,High,Low,Close,Volume
2023-11-06 16:00:00,35098.4,35131.5,34950.0,34989.1,4118.389
2023-11-06 17:00:00,34989.1,35049.4,34917.5,34999.9,2807.936
2023-11-06 18:00:00,34999.9,35023.6,34812.3,34970.0,5158.074
2023-11-06 19:00:00,34970.0,35126.3,34940.7,35087.0,2515.167
2023-11-06 20:00:00,35087.0,35095.6,34933.0,35041.2,2507.297
2023-11-06 21:00:00,35041.2,35070.0,34912.0,35046.0,2093.509
2023-11-06 22:00:00,35046.0,35171.0,35041.4,35138.4,2077.875
2023-11-06 23:00:00,35138.4,35145.2,34961.0,35072.9,2847.872
2023-11-07 00:00:00,35072.9,35081.1,34844.4,34942.9,3992.968
2023-11-07 01:00:00,34942.9,34985.3,34862.8,34960.8,2103.964
2023-11-07 02:00:00,34960.8,34995.0,34814.1,34836.2,2612.662
2023-11-07 03:00:00,34836.2,34943.6,34817.5,34939.0,1408.889
2023-11-07 04:00:00,34939.0,34960.9,34851.1,34922.7,1770.115
2023-11-07 05:00:00,34922.7,34939.3,34864.0,34939.3,1271.055
2023-11-07 06:00:00,34939.3,35001.9,34896.5,34992.0,1423.42
2023-11-07 07:00:00,34992.0,34992.1,34879.9,34962.3,1272.152
2023-11-07 08:00:00,34962.3,35007.9,34898.0,34935.9,2099.396
2023-11-07 09:00:00,34935.9,34939.9,34700.0,34819.2,6704.074
2023-11-07 10:00:00,34819.2,34819.2,34550.0,34665.9,11920.047
2023-11-07 11:00:00,34665.9,34759.8,34636.0,34650.0,3745.162
2023-11-07 12:00:00,34650.0,34776.4,34526.6,34758.0,6323.038
2023-11-07 13:00:00,34758.0,34796.3,34650.1,34796.3,4361.922
2023-11-07 14:00:00,34796.3,34867.0,34738.4,34848.9,4001.471
2023-11-07 15:00:00,34848.9,34860.6,34634.3,34742.3,5295.527
2023-11-07 16:00:00,34742.3,34771.6,34646.0,34692.2,2190.6
2023-11-07 17:00:00,34692.2,34882.0,34562.9,34875.9,5715.191
2023-11-07 18:00:00,34875.9,35570.0,34863.4,35408.9,28543.954
2023-11-07 19:00:00,35408.9,35619.4,35353.6,35480.0,10186.483
2023-11-07 20:00:00,35480.0,35927.9,35360.0,35652.0,17866.376
2023-11-07 21:00:00,35652.0,35738.3,35475.6,35504.0,8843.563
2023-11-07 22:00:00,35504.0,35510.8,35206.8,35310.0,10375.474
2023-11-07 23:00:00,35310.0,35463.0,35256.7,35424.5,3090.621
2023-11-08 00:00:00,35424.5,35442.2,35277.7,35395.0,3118.306
2023-11-08 01:00:00,35395.0,35452.7,35367.4,35400.7,1611.463
2023-11-08 02:00:00,35400.7,35410.6,35312.5,35332.6,1513.804
2023-11-08 03:00:00,35332.6,35353.5,35251.2,35298.8,2081.22
2023-11-08 04:00:00,35298.8,35376.3,35276.3,35369.6,1726.246
2023-11-08 05:00:00,35369.6,35394.0,35270.0,35286.6,2239.504
2023-11-08 06:00:00,35286.6,35346.0,35160.0,35303.0,4077.9
2023-11-08 07:00:00,35303.0,35347.7,35225.7,35250.3,2288.955
2023-11-08 08:00:00,35250.3,35358.8,35211.0,35326.9,2772.139
2023-11-08 09:00:00,35326.9,35362.0,35305.0,35322.1,1440.053
2023-11-08 10:00:00,35322.1,35443.3,35317.0,35419.3,3159.936
2023-11-08 11:00:00,35419.3,35464.8,35337.1,35356.2,2194.48
2023-11-08 12:00:00,35356.2,35427.5,35337.4,35418.4,2156.982
2023-11-08 13:00:00,35418.4,35503.9,35320.0,35436.4,4505.45
2023-11-08 14:00:00,35436.4,35460.8,35271.8,35328.1,5174.121
2023-11-08 15:00:00,35328.1,35350.0,35075.0,35238.9,9258.049
2023-11-08 16:00:00,35238.9,35534.9,35200.0,35436.3,7216.906
2023-11-08 17:00:00,35436.3,35466.0,35240.2,35334.2,5038.806
2023-11-08 18:00:00,35334.2,35676.8,35303.6,35622.2,7190.205
2023-11-08 19:00:00,35622.2,35821.4,35563.2,35650.9,10100.199
2023-11-08 20:00:00,35650.9,35798.5,35465.0,35635.4,8061.367
2023-11-08 21:00:00,35635.4,36000.0,35401.0,35596.7,20980.768
2023-11-08 22:00:00,35596.7,36046.0,35588.9,35811.4,16672.852
2023-11-08 23:00:00,35811.4,36187.7,35619.8,35641.7,17477.075
2023-11-09 00:00:00,35641.7,35909.8,35554.2,35885.7,8427.047
2023-11-09 01:00:00,35885.7,36119.7,35791.7,35937.4,8278.582
2023-11-09 02:00:00,35937.4,36725.0,35870.1,36390.0,24981.022
2023-11-09 03:00:00,36390.0,36560.2,36276.8,36461.5,9195.047
2023-11-09 04:00:00,36461.5,36916.7,36425.0,36731.3,15415.378
2023-11-09 05:00:00,36731.3,36781.6,36535.0,36599.9,6854.209
2023-11-09 06:00:00,36599.9,36842.6,36596.0,36795.9,5557.615
2023-11-09 07:00:00,36795.9,36833.6,36551.8,36566.2,6998.83
2023-11-09 08:00:00,36566.2,36748.3,36564.0,36699.2,5062.03
2023-11-09 09:00:00,36699.2,36877.6,36605.2,36871.8,6215.659
2023-11-09 10:00:00,36871.8,37049.0,36737.7,36785.2,13871.17
2023-11-09 11:00:00,36785.2,36849.7,36680.8,36844.7,5118.958
2023-11-09 12:00:00,36844.7,37154.3,36791.8,36917.5,12767.115
2023-11-09 13:00:00,36917.5,37216.6,36838.8,37196.4,13258.381
2023-11-09 14:00:00,37196.4,38149.0,37185.7,37928.2,49607.719
2023-11-09 15:00:00,37928.2,38061.0,37104.5,37143.2,29636.917
2023-11-09 16:00:00,37143.2,37270.4,35610.6,36360.0,61844.857
2023-11-09 17:00:00,36360.0,36740.9,36015.0,36655.8,15813.303
2023-11-09 18:00:00,36655.8,36656.1,36331.2,36400.0,7227.674
2023-11-09 19:00:00,36400.0,36467.2,36165.4,36410.2,7593.975
2023-11-09 20:00:00,36410.2,36636.2,36166.6,36581.9,8707.588
2023-11-09 21:00:00,36581.9,36787.9,36468.9,36561.1,9569.124
2023-11-09 22:00:00,36561.1,36765.4,36510.6,36578.7,5193.533
2023-11-09 23:00:00,36578.7,36814.8,36540.0,36726.5,5602.888
2023-11-10 00:00:00,36726.5,36790.0,36506.2,36536.1,4593.206
2023-11-10 01:00:00,36536.1,36756.8,36477.5,36722.2,3176.307
2023-11-10 02:00:00,36722.2,36912.9,36632.2,36897.6,3588.803
2023-11-10 03:00:00,36897.6,36955.0,36757.2,36772.6,3006.148
2023-11-10 04:00:00,36772.6,36847.4,36665.1,36830.0,3468.349
2023-11-10 05:00:00,36830.0,36841.4,36689.7,36792.9,2088.876
2023-11-10 06:00:00,36792.9,36808.4,36605.2,36649.2,2660.478
2023-11-10 07:00:00,36649.2,36722.8,36468.9,36481.9,4674.88
2023-11-10 08:00:00,36481.9,36579.9,36360.0,36560.1,6888.413
2023-11-10 09:00:00,36560.1,36604.0,36496.1,36589.8,2765.027
2023-11-10 10:00:00,36589.8,36794.1,36522.4,36775.8,4340.678
2023-11-10 11:00:00,36775.8,37168.9,36767.0,37107.2,13887.055
2023-11-10 12:00:00,37107.2,37251.2,36823.6,37214.9,12253.247
2023-11-10 13:00:00,37214.9,37295.5,36930.2,36999.9,10016.8
2023-11-10 14:00:00,36999.9,37190.9,36860.0,37084.6,8465.61
2023-11-10 15:00:00,37084.6,37214.4,36968.0,37109.0,5432.377
2023-11-10 16:00:00,37109.0,37500.0,37109.0,37416.0,11653.609
2023-11-10 17:00:00,37416.0,37475.6,37180.2,37226.5,4529.882
2023-11-10 18:00:00,37226.5,37328.0,37177.0,37274.4,2751.787
2023-11-10 19:00:00,37274.4,37468.7,37240.2,37267.1,4107.453
2023-11-10 20:00:00,37267.1,37318.0,37080.0,37263.0,3726.044
2023-11-10 21:00:00,37263.0,37400.0,37226.2,37291.0,2601.617
2023-11-10 22:00:00,37291.0,37604.2,37179.2,37382.2,4881.106
2023-11-10 23:00:00,37382.2,37532.6,37320.0,37335.2,3184.907
2023-11-11 00:00:00,37335.2,37429.3,37258.5,37321.2,2871.677
2023-11-11 01:00:00,37321.2,37344.0,37036.4,37086.0,5484.403
2023-11-11 02:00:00,37086.0,37152.9,36927.0,37135.4,4426.503
2023-11-11 03:00:00,37135.4,37149.6,37055.5,37064.4,1371.257
2023-11-11 04:00:00,37064.4,37114.0,36946.5,37091.4,2320.026
2023-11-11 05:00:00,37091.4,37162.7,37066.4,37107.6,1252.086
2023-11-11 06:00:00,37107.6,37162.2,37029.4,37120.0,1692.417
2023-11-11 07:00:00,37120.0,37136.4,36972.4,37040.1,2213.097
2023-11-11 08:00:00,37040.1,37078.9,36954.3,37001.1,2655.021
2023-11-11 09:00:00,37001.1,37095.0,36961.9,37063.9,2035.087
2023-11-11 10:00:00,37063.9,37063.9,36985.9,37039.8,1087.023
2023-11-11 11:00:00,37039.8,37047.7,36931.9,37020.0,1769.759
2023-11-11 12:00:00,37020.0,37141.0,36978.7,37130.0,2178.217
2023-11-11 13:00:00,37130.0,37227.6,37088.0,37178.8,2569.753
2023-11-11 14:00:00,37178.8,37300.0,37151.2,37261.8,3064.115
2023-11-11 15:00:00,37261.8,37269.0,37014.9,37069.6,4215.858
2023-11-11 16:00:00,37069.6,37200.0,37069.6,37157.9,1675.517
2023-11-11 17:00:00,37157.9,37184.6,37052.1,37135.5,1906.97
2023-11-11 18:00:00,37135.5,37174.3,37100.1,37147.5,952.558
2023-11-11 19:00:00,37147.5,37218.1,37111.8,37182.8,997.842
2023-11-11 20:00:00,37182.8,37185.3,37001.0,37031.7,1824.133
2023-11-11 21:00:00,37031.7,37114.5,36937.5,37012.1,1997.78
2023-11-11 22:00:00,37012.1,37031.5,36613.6,36925.0,8476.597
2023-11-11 23:00:00,36925.0,37193.8,36802.3,37163.0,4583.173
2023-11-12 00:00:00,37163.0,37215.1,36748.8,36940.8,5359.547
2023-11-12 01:00:00,36940.8,37036.7,36863.1,36986.2,2012.645
2023-11-12 02:00:00,36986.2,36989.5,36880.0,36926.1,1116.814
2023-11-12 03:00:00,36926.1,37014.0,36891.4,37013.9,1179.88
2023-11-12 04:00:00,37013.9,37042.9,36933.1,37031.2,1033.005
2023-11-12 05:00:00,37031.2,37144.0,36976.0,37135.8,1687.397
2023-11-12 06:00:00,37135.8,37197.6,37101.7,37173.4,1625.61
2023-11-12 07:00:00,37173.4,37202.8,37137.3,37159.5,1450.932
2023-11-12 08:00:00,37159.5,37178.8,37090.0,37131.8,1487.036
2023-11-12 09:00:00,37131.8,37146.0,37057.2,37092.7,1227.249
2023-11-12 10:00:00,37092.7,37168.9,37053.7,37128.3,1405.073
2023-11-12 11:00:00,37128.3,37143.8,37074.1,37088.1,891.388
2023-11-12 12:00:00,37088.1,37126.7,36985.0,37035.6,2340.649
2023-11-12 13:00:00,37035.6,37162.0,36950.0,37103.4,2890.825
2023-11-12 14:00:00,37103.4,37231.8,37101.7,37174.0,2397.882
2023-11-12 15:00:00,37174.0,37260.3,37100.0,37177.6,3118.371
2023-11-12 16:00:00,37177.6,37214.1,37124.3,37140.9,1181.619
2023-11-12 17:00:00,37140.9,37148.2,37094.8,37110.6,790.88
2023-11-12 18:00:00,37110.6,37258.5,37083.8,37188.7,2167.965
2023-11-12 19:00:00,37188.7,37203.0,37115.3,37134.3,1061.616
2023-11-12 20:00:00,37134.3,37191.9,37111.1,37167.9,699.973
2023-11-12 21:00:00,37167.9,37231.7,37167.9,37192.8,942.441
2023-11-12 22:00:00,37192.8,37239.3,37167.4,37184.9,925.547
2023-11-12 23:00:00,37184.9,37249.1,36962.6,37089.5,4642.315
2023-11-13 00:00:00,37089.5,37179.7,36980.0,37130.1,3715.507
2023-11-13 01:00:00,37130.1,37473.0,37124.0,37222.1,7475.13
2023-11-13 02:00:00,37222.1,37293.2,37137.2,37179.9,1974.898
2023-11-13 03:00:00,37179.9,37196.4,36880.0,36947.3,5109.907
2023-11-13 04:00:00,36947.3,37003.0,36844.9,36959.4,3696.528
2023-11-13 05:00:00,36959.4,36962.9,36852.8,36953.0,1992.611
2023-11-13 06:00:00,36953.0,36999.0,36776.3,36995.0,3230.47
2023-11-13 07:00:00,36995.0,37090.0,36972.6,36991.3,2913.91
2023-11-13 08:00:00,36991.3,37077.1,36949.3,37063.9,1818.203
2023-11-13 09:00:00,37063.9,37077.0,36990.5,37021.7,1070.625
2023-11-13 10:00:00,37021.7,37035.3,36942.0,37008.8,1282.981
2023-11-13 11:00:00,37008.8,37008.8,36705.4,36849.6,5128.519
2023-11-13 12:00:00,36849.6,36988.8,36666.0,36962.0,6581.529
2023-11-13 13:00:00,36962.0,36980.0,36801.2,36865.0,4461.527
2023-11-13 14:00:00,36865.0,36953.0,36535.3,36830.0,9900.855
2023-11-13 15:00:00,36830.0,36938.9,36694.0,36879.1,6927.367
2023-11-13 16:00:00,36879.1,37074.8,36856.7,36890.0,5220.919
2023-11-13 17:00:00,36890.0,36897.0,36642.3,36695.0,6038.189
2023-11-13 18:00:00,36695.0,36820.6,36622.5,36774.6,3021.284
2023-11-13 19:00:00,36774.6,36880.7,36764.8,36878.1,1476.765
2023-11-13 20:00:00,36878.1,36912.0,36767.6,36812.3,3737.101
2023-11-13 21:00:00,36812.3,36814.0,36327.9,36508.4,18327.05
2023-11-13 22:00:00,36508.4,36628.0,36457.0,36487.3,3384.057
2023-11-13 23:00:00,36487.3,36621.0,36476.2,36485.2,2440.15
2023-11-14 00:00:00,36485.2,36487.3,36209.7,36266.4,8150.06
2023-11-14 01:00:00,36266.4,36458.7,36241.2,36358.8,2703.322
2023-11-14 02:00:00,36358.8,36506.2,36354.4,36459.9,1855.375
2023-11-14 03:00:00,36459.9,36515.0,36455.1,36477.0,1220.555
2023-11-14 04:00:00,36477.0,36559.9,36402.6,36531.4,1947.585
2023-11-14 05:00:00,36531.4,36657.3,36531.2,36656.4,2032.204
2023-11-14 06:00:00,36656.4,36730.0,36608.2,36677.5,2633.976
2023-11-14 07:00:00,36677.5,36747.0,36660.0,36711.1,1412.29
2023-11-14 08:00:00,36711.1,36786.2,36670.0,36769.9,2573.706
2023-11-14 09:00:00,36769.9,36776.7,36486.0,36509.1,4727.047
2023-11-14 10:00:00,36509.1,36565.7,36420.0,36520.2,5236.584
2023-11-14 11:00:00,36520.2,36535.3,36255.3,36287.6,8099.369
2023-11-14 12:00:00,36287.6,36427.9,36211.5,36376.2,6489.772
2023-11-14 13:00:00,36376.2,36690.0,36374.9,36526.1,12588.678
2023-11-14 14:00:00,36526.1,36719.6,36485.0,36616.0,6235.924
2023-11-14 15:00:00,36616.0,36645.0,35700.0,36173.6,25400.687
2023-11-14 16:00:00,36173.6,36467.6,36137.1,36300.0,9489.837
2023-11-14 17:00:00,36300.0,36355.0,36091.2,36117.8,7257.639
2023-11-14 18:00:00,36117.8,36148.3,34542.9,35253.5,41988.279
2023-11-14 19:00:00,35253.5,35509.3,35088.8,35311.0,13094.705
2023-11-14 20:00:00,35311.0,35499.9,35226.0,35302.8,6331.203
2023-11-14 21:00:00,35302.8,35647.5,35233.5,35593.3,6782.503
2023-11-14 22:00:00,35593.3,35646.1,35449.9,35620.8,4069.978
2023-11-14 23:00:00,35620.8,35689.0,35531.2,35560.5,3115.002
2023-11-15 00:00:00,35560.5,35642.0,35500.8,35513.0,2487.301
2023-11-15 01:00:00,35513.0,35678.8,35420.0,35444.1,3146.186
2023-11-15 02:00:00,35444.1,35537.6,35384.9,35500.0,2790.482
2023-11-15 03:00:00,35500.0,35537.3,35393.9,35403.9,1757.625
2023-11-15 04:00:00,35403.9,35599.9,35395.4,35599.8,2118.266
2023-11-15 05:00:00,35599.8,35637.1,35550.6,35620.0,1476.766
2023-11-15 06:00:00,35620.0,35643.5,35537.9,35600.0,1473.842
2023-11-15 07:00:00,35600.0,35682.6,35572.9,35599.9,2261.66
2023-11-15 08:00:00,35599.9,35864.2,35599.9,35813.9,5595.402
2023-11-15 09:00:00,35813.9,35983.1,35766.2,35806.0,7157.345
2023-11-15 10:00:00,35806.0,35905.1,35767.0,35890.7,2786.798
2023-11-15 11:00:00,35890.7,36310.9,35890.7,36261.9,13096.827
2023-11-15 12:00:00,36261.9,36437.8,36155.0,36211.6,8531.874
2023-11-15 13:00:00,36211.6,36246.9,36030.0,36125.2,7724.248
2023-11-15 14:00:00,36125.2,36229.9,36027.1,36128.7,4575.73
2023-11-15 15:00:00,36128.7,36460.0,36121.0,36428.4,6268.809
2023-11-15 16:00:00,36428.4,36586.1,36287.8,36386.0,7980.939
2023-11-15 17:00:00,36386.0,36519.6,36258.2,36505.7,4851.052
2023-11-15 18:00:00,36505.7,37583.5,36461.8,37427.3,54659.539
2023-11-15 19:00:00,37427.3,37835.9,37208.0,37532.9,21403.117
2023-11-15 20:00:00,37532.9,37899.8,37323.6,37555.0,15227.191
2023-11-15 21:00:00,37555.0,37761.8,37433.3,37651.8,6993.014
2023-11-15 22:00:00,37651.8,37958.3,37520.2,37740.3,7051.449
2023-11-15 23:00:00,37740.3,38016.9,37631.9,37893.9,7985.146
2023-11-16 00:00:00,37893.9,37968.1,37710.4,37799.6,6376.518
2023-11-16 01:00:00,37799.6,37807.9,37420.6,37460.3,6631.284
2023-11-16 02:00:00,37460.3,37555.0,37366.0,37533.1,3505.66
2023-11-16 03:00:00,37533.1,37570.3,37410.4,37487.3,1964.626
2023-11-16 04:00:00,37487.3,37543.3,37339.1,37464.6,3316.902
2023-11-16 05:00:00,37464.6,37495.0,37350.0,37483.5,2207.947
2023-11-16 06:00:00,37483.5,37600.0,37436.4,37599.3,2398.582
2023-11-16 07:00:00,37599.3,37644.0,37452.1,37463.4,3181.824
2023-11-16 08:00:00,37463.4,37518.1,37222.0,37321.3,6350.29
2023-11-16 09:00:00,37321.3,37484.5,37210.0,37382.7,5598.071
2023-11-16 10:00:00,37382.7,37415.0,37315.5,37317.9,1775.854
2023-11-16 11:00:00,37317.9,37583.1,37151.6,37275.1,9751.757
2023-11-16 12:00:00,37275.1,37347.7,37074.0,37158.4,7287.223
2023-11-16 13:00:00,37158.4,37190.0,36695.9,36802.9,14517.266
2023-11-16 14:00:00,36802.9,36893.0,36441.5,36726.5,16832.079
2023-11-16 15:00:00,36726.5,36932.4,36241.0,36421.0,18728.002
2023-11-16 16:00:00,36421.0,36662.0,36386.8,36586.4,7397.531
2023-11-16 17:00:00,36586.4,36652.0,36321.6,36328.7,5384.047
2023-11-16 18:00:00,36328.7,36424.2,36096.7,36263.1,11726.482
2023-11-16 19:00:00,36263.1,36293.0,35500.0,35942.5,26440.093
2023-11-16 20:00:00,35942.5,36105.0,35673.0,35967.7,11972.548
2023-11-16 21:00:00,35967.7,36068.4,35835.4,35976.8,4749.007
2023-11-16 22:00:00,35976.8,36288.0,35955.0,36234.6,5270.957
2023-11-16 23:00:00,36234.6,36250.0,36016.1,36178.5,5039.408
2023-11-17 00:00:00,36178.5,36390.0,36105.2,36379.8,4676.126
2023-11-17 01:00:00,36379.8,36597.8,36320.0,36575.1,4111.968
2023-11-17 02:00:00,36575.1,36710.0,36416.3,36478.9,5335.808
2023-11-17 03:00:00,36478.9,36528.0,36335.0,36509.4,3318.551
2023-11-17 04:00:00,36509.4,36563.5,36399.8,36468.4,3199.914
2023-11-17 05:00:00,36468.4,36473.6,36125.7,36387.0,7221.611
2023-11-17 06:00:00,36387.0,36475.9,36300.8,36378.7,2677.681
2023-11-17 07:00:00,36378.7,36388.7,36230.9,36263.1,3428.942
2023-11-17 08:00:00,36263.1,36467.1,36173.5,36425.0,4604.054
2023-11-17 09:00:00,36425.0,36474.8,36270.2,36340.0,3452.782
2023-11-17 10:00:00,36340.0,36400.0,36137.8,36380.1,5568.481
2023-11-17 11:00:00,36380.1,36493.9,36337.3,36396.9,4388.478
2023-11-17 12:00:00,36396.9,36559.0,36272.0,36546.4,4541.795
2023-11-17 13:00:00,36546.4,36640.0,36284.4,36359.8,7880.467
2023-11-17 14:00:00,36359.8,36455.7,35870.4,36032.1,13411.837
2023-11-17 15:00:00,36032.1,36192.4,35950.6,36062.0,8781.776
2023-11-17 16:00:00,36062.0,36237.0,35918.2,35996.5,6870.618
2023-11-17 17:00:00,35996.5,36939.1,35968.3,36530.4,26110.26
2023-11-17 18:00:00,36530.4,36578.9,36372.8,36499.7,3958.344
2023-11-17 19:00:00,36499.7,36605.4,36249.0,36348.4,4703.091
2023-11-17 20:00:00,36348.4,36543.6,36329.7,36500.3,3378.787
2023-11-17 21:00:00,36500.3,36535.5,36361.1,36418.4,2555.402
2023-11-17 22:00:00,36418.4,36570.0,36406.9,36567.5,1825.855
2023-11-17 23:00:00,36567.5,36760.0,36513.8,36638.2,3267.521
2023-11-18 00:00:00,36638.2,36640.0,36413.0,36424.0,1928.501
2023-11-18 01:00:00,36424.0,36487.4,36400.1,36434.9,1198.559
2023-11-18 02:00:00,36434.9,36481.5,36422.1,36434.2,666.647
2023-11-18 03:00:00,36434.2,36456.9,36380.7,36398.0,1332.496
2023-11-18 04:00:00,36398.0,36449.5,36390.0,36390.0,922.76
2023-11-18 05:00:00,36390.0,36400.4,36319.1,36353.1,1856.775
2023-11-18 06:00:00,36353.1,36385.0,36274.0,36275.3,1526.296
2023-11-18 07:00:00,36275.3,36454.5,36203.3,36435.0,3915.22
2023-11-18 08:00:00,36435.0,36499.1,36398.2,36463.7,2344.772
2023-11-18 09:00:00,36463.7,36474.3,36404.7,36416.1,1152.024
2023-11-18 10:00:00,36416.1,36504.9,36412.1,36488.0,1439.178
2023-11-18 11:00:00,36488.0,36564.3,36411.0,36424.0,2084.8
2023-11-18 12:00:00,36424.0,36504.9,36411.3,36461.5,967.191
2023-11-18 13:00:00,36461.5,36499.6,36374.8,36450.7,1740.426
2023-11-18 14:00:00,36450.7,36585.0,36439.0,36524.1,2447.286
2023-11-18 15:00:00,36524.1,36699.0,36519.0,36675.6,3578.883
2023-11-18 16:00:00,36675.6,36898.2,36651.2,36690.9,5828.183
2023-11-18 17:00:00,36690.9,36715.8,36610.2,36639.6,2516.632
2023-11-18 18:00:00,36639.6,36768.0,36627.2,36726.6,1801.414
2023-11-18 19:00:00,36726.6,36796.2,36673.8,36700.8,1391.707
2023-11-18 20:00:00,36700.8,36730.5,36560.0,36616.1,2623.379
2023-11-18 21:00:00,36616.1,36640.0,36552.0,36564.0,895.999
2023-11-18 22:00:00,36564.0,36586.8,36465.0,36531.2,1691.407
2023-11-18 23:00:00,36531.2,36597.7,36511.9,36597.4,1434.542
2023-11-19 00:00:00,36597.4,36600.6,36482.1,36490.1,1724.982
2023-11-19 01:00:00,36490.1,36517.5,36413.1,36507.3,1999.25
2023-11-19 02:00:00,36507.3,36518.3,36424.4,36476.0,995.947
2023-11-19 03:00:00,36476.0,36551.4,36442.8,36541.0,886.03
2023-11-19 04:00:00,36541.0,36559.9,36507.8,36558.9,849.143
2023-11-19 05:00:00,36558.9,36576.2,36530.0,36540.0,734.63
2023-11-19 06:00:00,36540.0,36698.2,36520.9,36622.1,2965.913
2023-11-19 07:00:00,36622.1,36696.0,36596.4,36641.9,1490.641
2023-11-19 08:00:00,36641.9,36734.7,36630.0,36644.4,1550.417
2023-11-19 09:00:00,36644.4,36687.9,36608.0,36654.0,921.802
2023-11-19 10:00:00,36654.0,36659.1,36555.5,36555.6,1627.338
2023-11-19 11:00:00,36555.6,36561.3,36378.8,36466.1,5492.219
2023-11-19 12:00:00,36466.1,36508.9,36407.0,36502.7,1816.09
2023-11-19 13:00:00,36502.7,36529.7,36464.3,36500.0,1142.688
2023-11-19 14:00:00,36500.0,36500.0,36387.9,36477.0,2202.584
2023-11-19 15:00:00,36477.0,36588.0,36418.0,36582.1,2034.053
2023-11-19 16:00:00,36582.1,36647.6,36524.3,36570.3,1966.573
2023-11-19 17:00:00,36570.3,36625.1,36552.8,36620.4,817.799
2023-11-19 18:00:00,36620.4,36936.7,36602.9,36854.9,6104.834
2023-11-19 19:00:00,36854.9,37010.1,36783.8,36964.8,4599.409
2023-11-19 20:00:00,36964.8,37055.0,36814.5,36927.2,4650.202
2023-11-19 21:00:00,36927.2,37128.0,36858.1,37000.0,4199.98
2023-11-19 22:00:00,37000.0,37046.5,36935.2,36997.4,1913.358
2023-11-19 23:00:00,36997.4,37534.7,36997.4,37386.9,15831.088
2023-11-20 00:00:00,37386.9,37406.7,37151.2,37327.6,6109.185
2023-11-20 01:00:00,37327.6,37389.5,37245.6,37317.2,2658.314
2023-11-20 02:00:00,37317.2,37347.2,37220.5,37327.9,1987.37
2023-11-20 03:00:00,37327.9,37347.5,37062.4,37144.4,3751.009
2023-11-20 04:00:00,37144.4,37236.2,37106.0,37227.5,1667.592
2023-11-20 05:00:00,37227.5,37235.8,37065.0,37152.3,2358.451
2023-11-20 06:00:00,37152.3,37223.0,37080.0,37206.0,1848.295
2023-11-20 07:00:00,37206.0,37285.5,37109.2,37269.9,2175.528
2023-11-20 08:00:00,37269.9,37279.5,37089.2,37153.7,3426.653
2023-11-20 09:00:00,37153.7,37240.0,37094.5,37225.7,2719.789
2023-11-20 10:00:00,37225.7,37422.5,37178.0,37313.2,5278.713
2023-11-20 11:00:00,37313.2,37450.0,37103.2,37177.2,5989.543
2023-11-20 12:00:00,37177.2,37183.7,37100.6,37170.8,2401.063
2023-11-20 13:00:00,37170.8,37268.0,37075.0,37119.3,5125.616
2023-11-20 14:00:00,37119.3,37570.0,36620.1,37443.1,20834.694
2023-11-20 15:00:00,37443.1,37506.2,37228.4,37481.0,9834.374
2023-11-20 16:00:00,37481.0,37670.2,37252.0,37259.4,12010.986
2023-11-20 17:00:00,37259.4,37791.1,36782.0,37608.0,26960.019
2023-11-20 18:00:00,37608.0,37727.3,37320.0,37550.0,11279.549
2023-11-20 19:00:00,37550.0,37846.7,37468.6,37590.3,6868.324
2023-11-20 20:00:00,37590.3,37622.4,37421.5,37568.6,3357.498
2023-11-20 21:00:00,37568.6,37591.8,37274.8,37436.3,5239.214
2023-11-20 22:00:00,37436.3,37605.8,37365.7,37451.1,5034.521
2023-11-20 23:00:00,37451.1,37639.7,37448.0,37469.3,3758.781
2023-11-21 00:00:00,37469.3,37538.9,37326.0,37415.9,3699.538
2023-11-21 01:00:00,37415.9,37650.0,37371.0,37624.9,2906.075
2023-11-21 02:00:00,37624.9,37693.2,37442.0,37476.3,4503.227
2023-11-21 03:00:00,37476.3,37574.0,37464.4,37482.5,2494.505
2023-11-21 04:00:00,37482.5,37502.0,37411.8,37413.1,1569.279
2023-11-21 05:00:00,37413.1,37422.4,37340.0,37374.6,2026.268
2023-11-21 06:00:00,37374.6,37442.9,37342.0,37396.0,1619.685
2023-11-21 07:00:00,37396.0,37396.6,37236.8,37298.0,3740.224
2023-11-21 08:00:00,37298.0,37441.5,37284.0,37423.1,2025.803
2023-11-21 09:00:00,37423.1,37431.7,37329.5,37329.5,1229.888
2023-11-21 10:00:00,37329.5,37435.0,37326.5,37376.0,1731.712
2023-11-21 11:00:00,37376.0,37385.2,37155.0,37191.6,4476.954
2023-11-21 12:00:00,37191.6,37249.2,37113.1,37204.1,4044.081
2023-11-21 13:00:00,37204.1,37220.0,37010.1,37031.6,5253.397
2023-11-21 14:00:00,37031.6,37039.5,36424.0,36653.9,22769.256
2023-11-21 15:00:00,36653.9,37233.7,36231.2,36994.2,49133.152
2023-11-21 16:00:00,36994.2,37294.0,36756.6,37199.9,17134.852
2023-11-21 17:00:00,37199.9,37549.7,36554.7,36913.6,26540.671
2023-11-21 18:00:00,36913.6,36995.0,36715.7,36894.1,8526.027
2023-11-21 19:00:00,36894.1,37129.4,36770.0,37000.3,6656.68
2023-11-21 20:00:00,37000.3,37199.4,36852.0,36943.6,7744.695
2023-11-21 21:00:00,36943.6,37038.7,36733.0,36846.7,5369.923
2023-11-21 22:00:00,36846.7,36903.3,36271.0,36393.1,9589.571
2023-11-21 23:00:00,36393.1,36441.8,35720.0,35741.1,23953.705
